loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,open_acc,pub_rec,revol_bal,revol_util,total_acc,actual_default,predicted_prob
5000,0,12.12,B,7,10,5,33000.0,2,9.27,0.0,10.0,0.0,6112,59.9,19.0,0,0.38398013
7000,0,13.11,B,8,10,5,40000.0,2,25.86,0.0,20.0,0.0,5986,81.4,29.0,0,0.40549642
13000,0,11.99,C,10,4,5,87240.0,2,21.69,0.0,12.0,0.0,10528,52.4,22.0,1,0.51287794
2875,0,17.76,D,15,10,5,10440.0,6,27.01,0.0,4.0,0.0,6787,56.1,11.0,0,0.49154237
12000,0,15.31,C,11,1,1,100000.0,2,11.62,0.0,9.0,0.0,17881,58.1,21.0,0,0.27840674
13525,0,17.27,D,16,4,1,75000.0,9,19.66,1.0,15.0,0.0,43199,32.9,24.0,1,0.56584406
9000,0,10.91,B,8,2,1,10000.0,1,43.7,0.0,13.0,1.0,6454,54.2,28.0,0,0.37571433
1450,0,9.99,B,7,3,1,30000.0,9,17.16,0.0,5.0,0.0,5307,58.3,11.0,0,0.24873899
15000,0,10.49,B,6,1,1,89000.0,2,16.59,0.0,8.0,1.0,15716,71.0,29.0,0,0.26773795
12000,0,9.67,B,5,3,4,31000.0,1,26.36,0.0,10.0,1.0,12221,97.8,24.0,0,0.36505547
29975,1,14.99,C,14,1,1,130000.0,1,9.5,4.0,9.0,0.0,13753,78.6,28.0,1,0.5225223
12000,0,7.9,A,3,2,1,80840.0,2,23.19,0.0,11.0,0.0,19084,67.7,29.0,0,0.20228438
12000,1,18.99,D,17,1,1,106000.0,2,21.7,0.0,13.0,0.0,8180,48.7,25.0,0,0.6124103
20000,0,9.17,B,6,1,1,138000.0,2,21.65,1.0,15.0,0.0,36003,62.9,29.0,0,0.28742427
3500,0,11.47,B,9,11,5,32000.0,6,5.64,0.0,2.0,0.0,2359,37.4,13.0,0,0.38553855
10000,0,12.99,C,10,1,1,35000.0,4,31.58,0.0,8.0,1.0,8736,73.9,29.0,0,0.46127406
21000,0,6.03,A,0,1,1,155000.0,1,11.31,0.0,16.0,0.0,47403,31.7,31.0,0,0.050878383
3000,0,13.59,C,11,3,1,60000.0,12,14.44,4.0,11.0,0.0,451,5.7,39.0,0,0.24594247
12925,0,11.44,B,8,1,1,77640.0,2,18.84,0.0,10.0,0.0,18513,51.1,36.0,0,0.3158769
5200,0,13.98,C,10,2,5,35000.0,2,11.97,0.0,10.0,0.0,7164,17.6,16.0,1,0.36018085
35000,0,16.99,D,15,2,5,170000.0,2,30.74,0.0,26.0,0.0,141565,88.9,42.0,0,0.64710015
19200,1,13.49,C,11,11,1,44000.0,1,27.03,0.0,10.0,0.0,19141,81.0,18.0,0,0.7058555
9600,0,11.47,B,9,1,1,85000.0,2,13.22,0.0,15.0,1.0,15499,62.2,36.0,0,0.41776103
7500,0,14.49,C,13,0,1,45000.0,2,19.47,1.0,9.0,0.0,6290,88.6,35.0,1,0.49850684
8050,0,16.59,D,15,3,5,35000.0,2,29.01,0.0,8.0,0.0,4277,79.2,20.0,1,0.64097095
30600,0,9.99,B,7,4,4,125000.0,1,13.41,1.0,4.0,0.0,30375,63.9,17.0,0,0.21939106
5000,0,12.62,C,10,1,1,41000.0,4,8.64,0.0,15.0,1.0,7560,27.6,24.0,1,0.4395466
21000,0,12.99,C,11,5,4,135492.0,2,9.41,0.0,9.0,0.0,16553,42.1,31.0,0,0.35223347
10000,0,11.99,B,7,1,1,75000.0,1,27.24,0.0,24.0,0.0,40952,38.7,47.0,0,0.34235325
11550,0,12.99,C,10,1,1,85000.0,1,9.17,0.0,15.0,0.0,8817,40.8,22.0,0,0.3607174
20000,0,9.44,B,5,10,4,106000.0,2,12.79,0.0,8.0,0.0,13257,51.2,17.0,0,0.25290498
22600,1,13.98,C,12,7,4,59000.0,1,4.94,0.0,6.0,0.0,8028,52.5,15.0,0,0.56752765
8000,0,13.67,C,12,1,1,88000.0,2,27.76,0.0,18.0,0.0,130063,98.0,40.0,0,0.3615893
35000,1,23.43,F,25,1,1,107000.0,2,12.76,1.0,9.0,0.0,10669,50.8,30.0,0,0.6598947
28000,0,11.99,B,9,2,4,47560.0,9,5.88,0.0,3.0,0.0,0,0.0,3.0,0,0.7267157
15000,0,19.03,D,17,2,1,160000.0,9,28.09,0.0,21.0,0.0,41656,44.1,50.0,1,0.55413634
15000,0,16.24,C,14,1,5,124000.0,2,13.17,1.0,13.0,0.0,20014,88.2,21.0,0,0.55526316
12500,1,26.99,F,27,0,5,36940.0,2,32.52,0.0,5.0,0.0,3974,42.7,20.0,0,0.8605808
20000,0,12.88,C,11,1,5,65000.0,2,16.49,0.0,8.0,1.0,6711,83.9,18.0,0,0.6188153
24500,0,7.69,A,3,7,4,100000.0,4,5.7,0.0,16.0,0.0,2506,5.5,27.0,0,0.2388489
30000,0,10.99,B,6,1,1,205000.0,2,25.38,0.0,21.0,0.0,72250,73.2,61.0,0,0.2318024
24000,0,7.99,A,4,0,1,125000.0,2,7.92,0.0,9.0,1.0,6090,44.1,21.0,0,0.2767105
30000,1,18.55,D,16,2,1,130000.0,2,15.55,1.0,11.0,0.0,21401,75.9,32.0,1,0.5396168
15000,0,12.62,C,10,7,5,47400.0,2,27.44,0.0,23.0,1.0,12210,43.8,35.0,0,0.68798995
7000,0,13.98,C,12,1,1,65000.0,2,31.66,0.0,11.0,0.0,15863,29.9,18.0,1,0.40687686
22000,1,8.18,B,5,1,5,112000.0,2,9.3,0.0,22.0,0.0,31064,48.8,36.0,0,0.42759567
33000,0,17.57,D,18,5,1,210000.0,2,6.7,0.0,11.0,6.0,16429,54.8,24.0,0,0.59333587
20000,0,12.49,B,9,6,1,140000.0,2,11.13,0.0,10.0,0.0,16675,56.1,26.0,0,0.28537175
16450,0,9.17,B,6,1,4,175000.0,2,5.46,0.0,20.0,0.0,183347,13.7,43.0,1,0.119007036
12000,0,14.46,C,13,8,5,39555.0,9,29.1,0.0,7.0,0.0,16408,44.2,10.0,0,0.6383188
19200,0,7.91,A,4,4,1,92200.0,2,11.96,0.0,10.0,0.0,21544,52.5,24.0,0,0.16391587
14400,0,9.17,B,6,3,1,80000.0,2,21.42,0.0,39.0,0.0,22054,25.1,61.0,1,0.2966426
20000,0,9.16,B,6,3,5,38000.0,1,38.44,0.0,11.0,0.0,17480,78.4,19.0,1,0.44394213
16000,0,10.64,B,6,7,1,65000.0,2,15.7,0.0,20.0,0.0,25899,41.4,26.0,0,0.33079922
7200,0,18.25,D,17,1,5,69000.0,9,24.03,0.0,7.0,0.0,4285,76.5,12.0,0,0.65178347
8000,0,12.62,C,10,10,5,55000.0,1,8.51,0.0,6.0,0.0,7574,66.4,7.0,0,0.4296616
24000,1,15.31,C,14,5,1,104000.0,2,18.21,5.0,12.0,0.0,23237,72.2,29.0,0,0.5683613
5600,0,12.59,C,11,2,1,50000.0,4,13.47,0.0,37.0,1.0,3412,8.4,76.0,0,0.3391326
5000,0,9.01,B,6,0,5,73000.0,1,9.96,0.0,21.0,0.0,23489,37.6,28.0,0,0.41209528
35000,0,14.85,C,14,1,1,165000.0,2,21.64,0.0,18.0,0.0,51897,64.9,35.0,0,0.44136092
9000,0,5.32,A,0,7,1,38000.0,1,16.11,0.0,6.0,1.0,8358,42.2,9.0,0,0.10210569
15000,1,12.99,C,11,1,5,36000.0,1,21.1,0.0,4.0,0.0,17012,92.0,10.0,1,0.6995958
35000,1,13.59,C,11,1,1,95000.0,2,20.98,1.0,22.0,0.0,7483,16.7,35.0,0,0.6070025
24000,1,21.18,E,22,1,5,68742.0,2,11.8,1.0,7.0,0.0,19210,64.5,21.0,0,0.666477
8000,0,19.99,D,19,11,1,32000.0,2,28.81,0.0,7.0,1.0,2678,68.7,21.0,1,0.73057157
7000,0,6.24,A,1,5,1,29000.0,1,16.09,0.0,8.0,0.0,12149,59.0,10.0,0,0.16103423
8500,0,8.18,B,5,2,1,93000.0,2,22.62,0.0,16.0,0.0,16559,37.1,36.0,1,0.23056754
29500,1,19.53,D,19,10,1,61500.0,2,27.92,0.0,7.0,0.0,33203,96.5,13.0,0,0.706994
15000,0,10.99,B,6,2,5,75000.0,2,15.04,0.0,10.0,0.0,15260,85.3,23.0,0,0.2803663
9000,0,6.39,A,1,10,5,23000.0,2,14.51,0.0,20.0,0.0,10304,14.0,40.0,0,0.13488463
16000,0,6.07,A,1,1,5,32000.0,2,11.25,0.0,14.0,0.0,13974,20.8,29.0,0,0.17981704
35000,0,12.61,C,10,1,4,105000.0,4,12.5,0.0,20.0,0.0,12082,51.0,30.0,1,0.5434545
9125,0,18.49,D,16,1,5,39000.0,2,22.58,1.0,12.0,0.0,6854,74.5,21.0,0,0.6230053
35000,0,17.27,D,16,1,1,85000.0,2,8.01,1.0,12.0,0.0,19534,52.5,24.0,0,0.6371611
35000,1,10.75,B,8,2,5,107000.0,2,12.7,0.0,10.0,0.0,47128,58.8,21.0,0,0.45360968
19750,1,21.48,E,21,1,5,50820.0,2,33.0,1.0,9.0,0.0,7466,44.2,23.0,0,0.82260984
40000,1,11.55,B,8,11,1,35000.0,4,7.0,0.0,18.0,0.0,1613,3.8,24.0,0,0.5365075
15200,0,8.39,B,5,10,5,38000.0,2,20.23,0.0,11.0,0.0,22659,32.3,22.0,0,0.37881505
8000,0,12.29,C,10,11,4,70000.0,1,22.36,0.0,11.0,1.0,8917,61.1,56.0,0,0.5987565
10000,0,13.59,C,11,3,5,120000.0,1,5.09,1.0,10.0,0.0,2306,20.1,21.0,0,0.5760821
6225,0,14.65,C,14,5,5,51000.0,2,23.22,0.0,9.0,0.0,3591,49.9,15.0,0,0.5860559
15000,1,15.61,D,15,1,1,85000.0,4,2.6,0.0,5.0,3.0,3225,44.2,7.0,1,0.535543
6000,0,11.53,B,9,6,5,20000.0,2,11.34,0.0,7.0,0.0,3675,30.1,19.0,0,0.44233522
2000,0,15.31,C,14,1,1,60000.0,11,20.3,1.0,10.0,0.0,29297,71.3,32.0,0,0.3651195
27000,0,11.99,B,7,1,1,136000.0,1,9.69,0.0,8.0,1.0,23903,79.7,34.0,0,0.14840923
6000,0,11.49,B,9,9,1,30000.0,4,10.92,0.0,5.0,1.0,7372,45.5,12.0,0,0.40044454
6000,0,5.32,A,0,2,1,118000.0,4,7.41,0.0,7.0,0.0,2394,12.9,38.0,0,0.047999334
12150,0,11.49,B,9,1,5,110000.0,2,10.4,0.0,10.0,0.0,692,10.5,22.0,1,0.4714905
8000,0,6.99,A,1,8,1,98000.0,2,7.38,2.0,5.0,0.0,982,75.5,27.0,0,0.25250039
27500,1,24.99,F,27,0,5,55000.0,2,35.39,3.0,18.0,0.0,35398,77.5,37.0,0,0.8815939
19000,1,12.85,B,8,1,5,73000.0,1,16.28,0.0,15.0,0.0,7466,11.8,25.0,0,0.4193778
8000,0,12.62,C,10,4,5,60000.0,2,22.24,0.0,19.0,0.0,10308,84.5,29.0,1,0.5160276
6200,0,14.16,C,11,2,1,42000.0,2,12.34,0.0,5.0,1.0,4265,32.1,12.0,0,0.25230646
2200,0,19.47,D,19,1,1,40000.0,7,22.71,0.0,10.0,1.0,3261,35.8,22.0,0,0.47628242
28000,1,16.02,C,14,9,1,100000.0,2,12.61,0.0,15.0,0.0,22960,41.4,30.0,0,0.53805816
11000,0,14.3,C,10,2,5,39000.0,2,15.71,1.0,7.0,0.0,11677,69.5,33.0,0,0.38745525
25000,1,14.49,C,13,1,1,76000.0,2,22.93,0.0,12.0,0.0,3618,20.6,36.0,1,0.6151234
7200,0,10.99,B,8,0,4,30000.0,1,23.04,1.0,20.0,0.0,8870,25.9,25.0,0,0.47564337
4800,0,14.65,C,14,0,5,31966.82,2,8.75,0.0,11.0,0.0,12886,29.5,15.0,0,0.56138164
15000,1,16.02,C,14,1,1,117000.0,2,11.1,0.0,9.0,0.0,12486,43.1,61.0,0,0.34143338
8000,0,9.44,B,5,1,4,48000.0,2,28.1,0.0,12.0,0.0,3905,9.7,24.0,0,0.1982911
2000,0,7.91,A,4,1,5,61000.0,9,29.14,1.0,9.0,0.0,7925,62.4,13.0,0,0.40554067
4800,0,17.86,D,19,2,1,33000.0,2,32.95,0.0,7.0,0.0,2072,22.5,15.0,0,0.52931845
15000,0,19.52,D,18,9,1,55000.0,1,20.97,0.0,11.0,0.0,19903,89.7,19.0,1,0.5847197
7325,0,10.91,B,8,3,1,43000.0,2,18.44,0.0,18.0,0.0,4008,34.3,34.0,0,0.39611456
18000,1,10.99,B,8,2,5,64000.0,6,9.75,0.0,28.0,0.0,4260,14.6,41.0,0,0.6320512
1875,0,12.69,C,11,0,5,55000.0,2,17.85,1.0,6.0,0.0,5532,69.1,17.0,0,0.33584744
25000,1,20.39,D,18,6,5,112000.0,2,20.97,0.0,7.0,1.0,4919,34.2,20.0,0,0.68216556
10200,0,11.67,B,8,9,4,55000.0,2,15.51,0.0,10.0,1.0,8149,38.8,24.0,0,0.29991034
20000,0,7.99,A,4,2,1,109000.0,2,17.68,0.0,10.0,0.0,10056,36.8,16.0,0,0.20588933
22400,0,16.99,D,17,4,5,75000.0,2,6.32,6.0,16.0,4.0,5180,35.0,38.0,0,0.70530754
26400,0,18.25,E,20,4,4,60000.0,2,11.52,0.0,9.0,0.0,1925,25.7,32.0,0,0.6697581
35000,0,16.99,D,17,1,1,100000.0,4,9.96,0.0,10.0,1.0,5964,22.8,46.0,1,0.5339524
30000,1,21.99,F,25,1,5,85900.0,2,9.56,0.0,7.0,0.0,28454,50.0,28.0,0,0.63499683
9600,0,20.0,D,18,2,1,175000.0,2,23.0,1.0,9.0,0.0,21633,74.3,17.0,0,0.5799246
11050,1,11.99,C,10,0,5,55000.0,2,26.71,1.0,10.0,0.0,6037,31.0,25.0,0,0.6707359
35000,0,12.39,C,10,1,5,90000.0,2,11.11,0.0,11.0,0.0,36592,44.6,17.0,0,0.41879305
35000,0,18.25,D,17,3,1,212000.0,2,12.09,1.0,20.0,0.0,21470,35.4,28.0,0,0.6065859
8000,0,12.29,C,10,4,5,40000.0,2,23.58,1.0,13.0,0.0,5894,34.9,19.0,0,0.52550054
15000,0,10.99,B,8,1,5,36000.0,2,32.73,0.0,8.0,0.0,5797,67.0,22.0,1,0.49350476
10000,0,9.16,B,6,1,1,35500.0,2,18.97,0.0,12.0,0.0,12228,20.3,24.0,0,0.33327785
3600,1,9.25,B,6,1,1,62000.0,9,14.73,0.0,11.0,0.0,2824,80.7,47.0,0,0.35558134
4000,0,8.59,A,4,6,5,48000.0,1,14.58,0.0,8.0,0.0,5467,43.7,14.0,0,0.28603548
10075,0,9.17,B,5,1,1,101000.0,2,24.17,0.0,15.0,0.0,32083,80.6,64.0,0,0.28699195
8000,0,9.76,B,5,4,5,80000.0,13,14.44,0.0,4.0,0.0,448,89.6,9.0,0,0.3424917
6000,0,7.9,A,3,5,1,34772.0,2,21.77,0.0,11.0,0.0,5210,48.2,22.0,0,0.2807825
6000,0,7.99,A,4,1,1,101162.0,9,20.64,0.0,9.0,0.0,34477,78.4,34.0,0,0.2135966
19050,1,19.99,E,23,0,1,90000.0,2,11.11,0.0,15.0,1.0,19844,60.5,20.0,0,0.7321459
30000,0,14.08,C,12,5,5,189500.0,1,18.59,0.0,18.0,0.0,35294,73.4,28.0,1,0.517512
5000,0,11.99,B,9,1,5,60000.0,2,21.08,1.0,11.0,0.0,11272,55.3,35.0,0,0.52945215
40000,0,11.99,C,10,1,1,135000.0,4,5.0,0.0,12.0,0.0,15464,34.0,36.0,0,0.49748394
3600,0,16.29,D,16,10,1,40000.0,1,11.76,0.0,14.0,0.0,7123,34.9,15.0,0,0.539093
3200,0,13.49,C,11,10,1,25000.0,2,20.84,0.0,8.0,0.0,3320,46.1,9.0,0,0.5225637
15000,0,9.92,B,6,8,1,81500.0,1,7.35,0.0,12.0,0.0,16216,61.7,14.0,0,0.2720103
7000,0,10.99,B,8,10,5,40000.0,2,5.82,0.0,12.0,1.0,7271,30.4,25.0,1,0.4095704
6000,0,7.9,A,3,3,5,30000.0,2,24.84,0.0,9.0,0.0,8449,26.0,9.0,0,0.28617138
5000,0,13.49,C,11,1,5,100000.0,9,14.39,0.0,5.0,0.0,18420,61.4,16.0,0,0.51682377
10000,0,8.0,A,2,1,1,66000.0,2,20.25,0.0,19.0,0.0,9632,6.8,50.0,0,0.10728918
30000,1,13.06,C,10,1,5,150000.0,2,18.74,0.0,10.0,0.0,14091,78.3,17.0,1,0.6835112
9850,0,14.99,C,14,11,1,55000.0,6,24.2,0.0,7.0,0.0,35649,79.0,24.0,0,0.61367154
25000,1,20.99,E,23,5,1,100000.0,6,15.62,0.0,7.0,0.0,12315,62.8,9.0,0,0.727394
12000,0,7.9,A,3,10,1,109000.0,2,10.99,0.0,18.0,0.0,6269,28.6,22.0,0,0.16563672
16475,0,14.31,C,13,5,1,54903.0,2,16.96,0.0,17.0,0.0,35924,31.4,43.0,0,0.48125964
19200,1,15.61,C,14,0,1,54000.0,1,19.09,2.0,11.0,1.0,12108,67.3,18.0,0,0.72444725
18000,0,7.62,A,2,3,5,47000.0,2,24.72,0.0,17.0,0.0,6135,22.6,31.0,0,0.25186217
10000,0,9.17,B,6,1,5,36000.0,2,22.67,0.0,4.0,0.0,9049,53.9,14.0,0,0.3320828
9350,0,8.46,A,4,1,1,60000.0,1,27.6,0.0,37.0,0.0,12005,22.2,58.0,0,0.17623283
3000,0,9.43,B,5,1,1,51000.0,1,6.71,0.0,15.0,0.0,5442,25.9,32.0,0,0.2403569
6900,0,21.49,D,19,8,5,23000.0,2,31.52,0.0,13.0,0.0,3053,22.6,19.0,1,0.7375578
13500,0,7.89,A,4,2,1,75000.0,1,12.1,0.0,8.0,0.0,5114,40.3,23.0,0,0.19615372
13000,1,16.99,D,15,2,1,70000.0,2,15.26,0.0,13.0,1.0,5058,31.1,28.0,1,0.5873675
15000,0,8.18,B,5,0,5,33200.0,2,33.44,0.0,11.0,3.0,7863,25.5,21.0,0,0.45049134
28000,0,8.39,A,4,8,1,80000.0,2,16.26,0.0,9.0,0.0,31489,70.9,19.0,0,0.18575379
12000,0,11.49,B,9,7,1,70000.0,1,25.29,0.0,9.0,1.0,9414,42.6,30.0,0,0.3935635
25000,1,26.3,E,24,4,1,45000.0,2,44.64,0.0,19.0,1.0,18914,74.2,24.0,1,0.81825453
30000,0,13.66,C,12,2,5,92160.0,2,20.8,0.0,13.0,0.0,30902,56.4,14.0,0,0.5891555
7000,0,7.12,A,2,1,1,80000.0,1,14.74,1.0,15.0,0.0,7009,59.9,33.0,0,0.1965204
4425,0,14.48,C,14,1,1,75000.0,2,3.9,0.0,6.0,0.0,4470,59.6,16.0,0,0.31647688
6400,0,12.12,B,7,1,1,76960.0,7,28.38,4.0,9.0,0.0,3913,64.1,36.0,0,0.33934474
12000,0,15.8,C,12,1,1,58000.0,1,9.54,1.0,7.0,0.0,9442,41.6,14.0,0,0.3424334
8000,0,11.47,B,9,2,1,57000.0,2,29.39,1.0,21.0,2.0,19960,50.4,47.0,0,0.54787993
16750,1,20.49,E,20,3,5,43000.0,2,19.67,0.0,9.0,0.0,10202,64.5,13.0,0,0.7462687
4000,0,19.03,D,17,1,4,50000.0,7,16.06,0.0,5.0,0.0,10099,53.2,10.0,0,0.54256946
4500,0,9.49,B,6,10,1,70000.0,1,3.43,0.0,7.0,0.0,3864,40.2,9.0,0,0.24351266
8000,0,7.39,A,3,11,4,21600.0,2,12.33,0.0,6.0,0.0,4882,15.5,17.0,0,0.54058677
18625,0,7.26,A,3,1,1,56784.0,1,27.68,0.0,8.0,0.0,14972,73.8,39.0,0,0.19811808
10000,0,10.74,B,6,10,5,27000.0,2,9.87,0.0,4.0,0.0,9534,70.1,11.0,0,0.35626814
21000,0,14.65,C,14,10,1,47000.0,2,19.84,0.0,12.0,0.0,21337,47.9,32.0,0,0.49297962
10575,0,11.14,B,6,5,1,40000.0,2,21.72,0.0,10.0,0.0,21877,77.6,20.0,0,0.26738644
13000,0,8.18,B,5,4,1,140000.0,4,9.95,0.0,7.0,3.0,11499,71.4,23.0,0,0.17399924
17000,1,15.61,D,15,4,1,49426.0,2,15.3,0.0,5.0,0.0,12488,83.3,9.0,1,0.6380636
15000,0,18.06,D,16,7,4,150000.0,2,17.07,0.0,11.0,0.0,14524,47.2,23.0,0,0.56335247
20000,1,13.49,C,11,1,1,90000.0,2,19.2,0.0,9.0,0.0,19405,36.1,16.0,0,0.4860007
6000,0,10.74,B,6,10,1,125700.0,1,18.06,0.0,9.0,0.0,87660,89.3,34.0,0,0.2545976
24200,1,18.99,D,17,2,1,55000.0,4,10.93,0.0,6.0,1.0,2534,12.4,16.0,0,0.62538594
15000,0,11.67,B,8,1,5,48000.0,2,25.85,0.0,11.0,0.0,6280,36.1,38.0,0,0.45053643
7500,0,6.49,A,1,10,1,81000.0,2,24.56,0.0,13.0,1.0,1484,7.5,38.0,0,0.2014515
1000,0,9.76,B,7,4,5,130000.0,6,12.65,1.0,10.0,0.0,8403,86.6,53.0,0,0.06823261
18000,0,7.89,A,4,3,5,55000.0,1,26.74,0.0,15.0,0.0,20608,82.1,26.0,0,0.332775
5000,0,9.17,B,6,11,5,26000.0,1,28.95,0.0,9.0,0.0,15677,29.7,24.0,0,0.64428794
21000,0,12.85,B,8,7,5,187500.0,2,9.02,2.0,7.0,0.0,28000,69.8,23.0,0,0.23681729
20000,1,14.99,C,13,4,5,65000.0,4,21.45,0.0,6.0,0.0,2991,13.6,17.0,1,0.70210904
25000,0,12.79,C,10,2,1,93000.0,2,28.25,0.0,23.0,0.0,28057,50.6,63.0,0,0.45659336
12000,0,5.32,A,0,1,4,495000.0,4,9.0,1.0,20.0,0.0,67881,70.4,41.0,1,0.15278938
5000,0,18.06,D,16,3,1,91337.0,11,22.29,0.0,11.0,0.0,42235,74.9,22.0,1,0.5292564
3000,0,10.78,B,8,10,5,15000.0,1,8.32,0.0,3.0,0.0,2903,64.5,11.0,0,0.38656965
16000,0,19.22,D,18,3,1,75000.0,2,21.62,1.0,14.0,0.0,17019,65.0,23.0,0,0.5877272
13000,0,8.18,B,5,3,5,54000.0,2,26.76,0.0,9.0,0.0,13433,54.8,21.0,0,0.2870179
15350,0,14.3,C,10,10,1,110000.0,2,3.21,0.0,7.0,1.0,10482,50.9,15.0,0,0.2059172
3550,0,12.12,B,7,3,5,38000.0,0,22.67,0.0,8.0,0.0,6803,74.0,10.0,0,0.38463277
21000,0,14.31,C,13,11,5,78000.0,1,32.05,0.0,9.0,0.0,22710,71.4,16.0,0,0.6667168
30000,1,23.83,F,29,1,1,170000.0,2,29.03,3.0,18.0,0.0,18529,82.7,31.0,0,0.8108741
2000,0,11.99,C,10,1,5,65000.0,2,19.21,7.0,11.0,1.0,5497,55.5,32.0,0,0.53786945
3275,0,15.99,D,16,4,1,40000.0,2,21.57,1.0,15.0,0.0,12369,58.3,18.0,0,0.6145975
1000,0,7.12,A,2,2,5,15000.0,1,18.16,0.0,8.0,0.0,2297,91.9,15.0,0,0.21652576
10000,0,13.67,B,9,1,5,59000.0,2,18.45,3.0,9.0,0.0,5656,57.1,16.0,0,0.4542589
5000,0,8.67,B,5,4,1,32000.0,1,22.0,1.0,11.0,0.0,9239,88.0,29.0,0,0.40247747
12500,0,6.54,A,3,10,5,84000.0,2,9.63,0.0,5.0,0.0,12111,80.2,37.0,0,0.12854114
21000,0,6.49,A,1,1,5,80000.0,1,21.57,0.0,16.0,0.0,10499,13.3,26.0,0,0.21947312
5550,0,17.27,C,14,1,1,52000.0,2,27.95,0.0,12.0,0.0,4956,67.0,22.0,0,0.5267905
28000,0,6.08,A,1,1,1,84000.0,4,8.93,0.0,9.0,0.0,12181,23.0,18.0,0,0.0933
3600,0,7.49,A,3,10,1,80004.0,9,8.16,0.0,9.0,0.0,18491,76.4,14.0,0,0.21815169
32425,0,14.99,C,14,6,5,65000.0,2,33.07,0.0,9.0,0.0,29982,80.0,27.0,0,0.506604
17000,1,10.49,B,7,1,5,130000.0,1,22.94,0.0,24.0,0.0,52716,63.9,53.0,1,0.54515934
18000,0,9.49,B,6,6,1,53000.0,2,15.9,0.0,14.0,0.0,27143,76.9,32.0,0,0.31601503
14400,0,11.67,B,8,1,1,132000.0,2,16.52,1.0,14.0,0.0,21177,62.5,39.0,0,0.25571838
16950,0,13.98,C,10,5,5,51000.0,2,11.97,1.0,8.0,0.0,1882,12.1,15.0,0,0.5680393
35000,0,9.99,B,7,1,5,185000.0,2,10.3,1.0,9.0,0.0,28335,88.5,23.0,0,0.3203633
21000,0,6.49,A,1,10,4,88000.0,2,15.83,0.0,15.0,0.0,12362,26.4,36.0,0,0.16225421
4200,0,13.66,C,12,11,5,23399.0,1,22.99,1.0,10.0,0.0,5940,58.2,17.0,0,0.70839727
12000,0,7.62,A,2,3,5,50000.0,2,23.69,0.0,14.0,0.0,14570,69.7,22.0,0,0.21859041
12800,1,17.99,D,16,3,1,146000.0,2,13.9,0.0,20.0,0.0,29161,73.6,26.0,0,0.66373926
6000,0,19.99,D,18,8,5,52850.0,9,18.3,0.0,19.0,0.0,10931,23.8,28.0,0,0.6465477
1400,0,9.99,B,7,9,4,102000.0,4,8.22,0.0,8.0,0.0,4440,29.4,36.0,0,0.11634523
16000,1,14.65,C,14,3,5,40000.0,2,31.93,0.0,16.0,0.0,14690,38.0,24.0,0,0.77032954
30000,0,9.17,B,6,6,1,101000.0,2,27.07,0.0,16.0,0.0,28392,28.5,47.0,0,0.19436887
5875,0,15.99,C,14,2,1,26000.0,2,24.82,8.0,19.0,1.0,10897,40.4,52.0,1,0.4268911
14000,0,6.49,A,1,10,1,100000.0,1,4.66,0.0,5.0,0.0,18488,59.6,20.0,0,0.08801777
25200,1,9.75,B,7,10,1,90000.0,2,16.55,0.0,7.0,1.0,9190,48.1,21.0,0,0.576421
11550,0,12.42,B,8,5,5,115000.0,7,5.93,0.0,6.0,0.0,8719,45.6,10.0,0,0.21609615
12000,0,15.99,C,14,9,5,80000.0,1,28.67,0.0,13.0,0.0,26452,64.8,21.0,0,0.6345436
12000,1,21.49,E,22,1,5,62800.0,2,4.03,1.0,4.0,0.0,1552,43.1,12.0,0,0.7374279
8000,0,10.99,B,6,9,1,80000.0,2,4.17,0.0,6.0,1.0,7420,41.9,14.0,0,0.17439939
9300,0,7.62,A,2,1,1,88000.0,1,17.3,0.0,11.0,0.0,8723,42.6,27.0,1,0.11864253
14500,0,21.49,D,19,2,5,60000.0,2,20.56,3.0,18.0,1.0,11338,44.5,27.0,0,0.70573324
25000,0,18.25,E,20,6,1,150000.0,1,14.35,2.0,24.0,0.0,23858,50.0,81.0,0,0.5608135
10000,0,10.91,B,8,0,5,36000.0,2,25.27,0.0,12.0,1.0,51,0.4,32.0,1,0.5869759
15000,0,18.49,D,16,1,1,74000.0,2,23.77,0.0,13.0,0.0,6899,73.4,23.0,1,0.5530111
17625,0,9.71,B,5,4,1,54956.0,4,12.99,0.0,11.0,0.0,7222,31.5,13.0,0,0.306414
10000,0,7.89,A,4,1,1,45000.0,1,24.24,1.0,7.0,0.0,14027,86.1,27.0,0,0.28120372
21000,0,7.62,A,2,2,1,80000.0,4,20.55,0.0,7.0,0.0,6854,79.7,23.0,0,0.1489581
16000,0,9.17,B,6,6,5,140000.0,1,20.28,1.0,18.0,3.0,11028,37.6,25.0,0,0.5483677
9650,0,18.84,E,21,4,5,27000.0,2,30.71,0.0,10.0,0.0,5858,35.1,18.0,0,0.7360617
10000,1,8.18,B,5,7,1,50000.0,2,20.48,0.0,20.0,0.0,14226,28.1,40.0,0,0.4533536
6000,0,11.44,B,8,1,5,88309.0,2,4.42,6.0,7.0,0.0,3153,76.9,15.0,0,0.4878583
